comercializadora;tarifa_acceso;tarifa_comercial;rango;mantenimiento;comision_variable;comision_fija;canal_preferente;canal;comercial_i;jefe_equipo_i;comercial_ii;jefe_equipo_ii;comercial_iii;jefe_equipo_iii
PLENITUDE;2.0TD;ENERGY+ GREEN;Cons. 40.000 - 50.000 kW;;;798,00 €;678,30 €;638,40 €;574,56 €;63,84 €;510,72 €;127,68 €;319,20 €;319,20 €
PLENITUDE;2.0TD;ENERGY+ GREEN;Cons. 50.000 - 70.000 kW;;;1.040,00 €;884,00 €;832,00 €;748,80 €;83,20 €;665,60 €;166,40 €;416,00 €;416,00 €
PLENITUDE;2.0TD;ENERGY+ GREEN;Cons. 70.000 - 100.000 kW;;;1.386,00 €;1.178,10 €;1.108,80 €;997,92 €;110,88 €;887,04 €;221,76 €;554,40 €;554,40 €
PLENITUDE;2.0TD;ENERGY+ GREEN;Cons. >100.000 kW;;;1.906,00 €;1.620,10 €;1.524,80 €;1.372,32 €;152,48 €;1.219,84 €;304,96 €;762,40 €;762,40 €
PLENITUDE;2.0TD;POWER GREEN;Cons. 0 - 1.000 kW;;;32,00 €;27,20 €;25,60 €;23,04 €;2,56 €;20,48 €;5,12 €;12,80 €;12,80 €
PLENITUDE;2.0TD;POWER GREEN;Cons. 1.000 - 2.000 kW;;;47,00 €;39,95 €;37,60 €;33,84 €;3,76 €;30,08 €;7,52 €;18,80 €;18,80 €
PLENITUDE;2.0TD;POWER GREEN;Cons. 2.000 - 5.000 kW;;;68,00 €;57,80 €;54,40 €;48,96 €;5,44 €;43,52 €;10,88 €;27,20 €;27,20 €
PLENITUDE;2.0TD;POWER GREEN;Cons. 5.000 - 10.000 kW;;;95,00 €;80,75 €;76,00 €;68,40 €;7,60 €;60,80 €;15,20 €;38,00 €;38,00 €
PLENITUDE;2.0TD;POWER GREEN;Cons. 10.000 - 20.000 kW;;;168,00 €;142,80 €;134,40 €;120,96 €;13,44 €;107,52 €;26,88 €;67,20 €;67,20 €
PLENITUDE;2.0TD;POWER GREEN;Cons. 20.000 - 30.000 kW;;;276,00 €;234,60 €;220,80 €;198,72 €;22,08 €;176,64 €;44,16 €;110,40 €;110,40 €
PLENITUDE;2.0TD;POWER GREEN;Cons. 30.000 - 40.000 kW;;;362,00 €;307,70 €;289,60 €;260,64 €;28,96 €;231,68 €;57,92 €;144,80 €;144,80 €
PLENITUDE;2.0TD;POWER GREEN;Cons. 40.000 - 50.000 kW;;;486,00 €;413,10 €;388,80 €;349,92 €;38,88 €;311,04 €;77,76 €;194,40 €;194,40 €
PLENITUDE;2.0TD;POWER GREEN;Cons. 50.000 - 70.000 kW;;;625,00 €;531,25 €;500,00 €;450,00 €;50,00 €;400,00 €;100,00 €;250,00 €;250,00 €
PLENITUDE;2.0TD;POWER GREEN;Cons. 70.000 - 100.000 kW;;;767,00 €;651,95 €;613,60 €;552,24 €;61,36 €;490,88 €;122,72 €;306,80 €;306,80 €
PLENITUDE;2.0TD;POWER GREEN;Cons. >100.000 kW;;;1.050,00 €;892,50 €;840,00 €;756,00 €;84,00 €;672,00 €;168,00 €;420,00 €;420,00 €
PLENITUDE;2.0TD;ENERGY GREEN;Cons. 0 - 1.000 kW;;;32,00 €;27,20 €;25,60 €;23,04 €;2,56 €;20,48 €;5,12 €;12,80 €;12,80 €
PLENITUDE;2.0TD;ENERGY GREEN;Cons. 1.000 - 2.000 kW;;;47,00 €;39,95 €;37,60 €;33,84 €;3,76 €;30,08 €;7,52 €;18,80 €;18,80 €
PLENITUDE;2.0TD;ENERGY GREEN;Cons. 2.000 - 5.000 kW;;;68,00 €;57,80 €;54,40 €;48,96 €;5,44 €;43,52 €;10,88 €;27,20 €;27,20 €
PLENITUDE;2.0TD;ENERGY GREEN;Cons. 5.000 - 10.000 kW;;;95,00 €;80,75 €;76,00 €;68,40 €;7,60 €;60,80 €;15,20 €;38,00 €;38,00 €
PLENITUDE;2.0TD;ENERGY GREEN;Cons. 10.000 - 20.000 kW;;;168,00 €;142,80 €;134,40 €;120,96 €;13,44 €;107,52 €;26,88 €;67,20 €;67,20 €
PLENITUDE;2.0TD;ENERGY GREEN;Cons. 20.000 - 30.000 kW;;;276,00 €;234,60 €;220,80 €;198,72 €;22,08 €;176,64 €;44,16 €;110,40 €;110,40 €
PLENITUDE;2.0TD;ENERGY GREEN;Cons. 30.000 - 40.000 kW;;;362,00 €;307,70 €;289,60 €;260,64 €;28,96 €;231,68 €;57,92 €;144,80 €;144,80 €
PLENITUDE;2.0TD;ENERGY GREEN;Cons. 40.000 - 50.000 kW;;;486,00 €;413,10 €;388,80 €;349,92 €;38,88 €;311,04 €;77,76 €;194,40 €;194,40 €
PLENITUDE;2.0TD;ENERGY GREEN;Cons. 50.000 - 70.000 kW;;;625,00 €;531,25 €;500,00 €;450,00 €;50,00 €;400,00 €;100,00 €;250,00 €;250,00 €
PLENITUDE;2.0TD;ENERGY GREEN;Cons. 70.000 - 100.000 kW;;;767,00 €;651,95 €;613,60 €;552,24 €;61,36 €;490,88 €;122,72 €;306,80 €;306,80 €
PLENITUDE;2.0TD;ENERGY GREEN;Cons. >100.000 kW;;;1.050,00 €;892,50 €;840,00 €;756,00 €;84,00 €;672,00 €;168,00 €;420,00 €;420,00 €
PLENITUDE;3.0TD;POWER+;Cons. 0 - 1.000 kW;;;189,00 €;160,65 €;151,20 €;136,08 €;15,12 €;120,96 €;30,24 €;75,60 €;75,60 €
PLENITUDE;3.0TD;POWER+;Cons. 1.000 - 2.000 kW;;;196,00 €;166,60 €;156,80 €;141,12 €;15,68 €;125,44 €;31,36 €;78,40 €;78,40 €
PLENITUDE;3.0TD;POWER+;Cons. 2.000 - 5.000 kW;;;203,00 €;172,55 €;162,40 €;146,16 €;16,24 €;129,92 €;32,48 €;81,20 €;81,20 €
PLENITUDE;3.0TD;POWER+;Cons. 5.000 - 10.000 kW;;;316,00 €;268,60 €;252,80 €;227,52 €;25,28 €;202,24 €;50,56 €;126,40 €;126,40 €
PLENITUDE;3.0TD;POWER+;Cons. 10.000 - 20.000 kW;;;508,00 €;431,80 €;406,40 €;365,76 €;40,64 €;325,12 €;81,28 €;203,20 €;203,20 €
PLENITUDE;3.0TD;POWER+;Cons. 20.000 - 30.000 kW;;;782,00 €;664,70 €;625,60 €;563,04 €;62,56 €;500,48 €;125,12 €;312,80 €;312,80 €
PLENITUDE;3.0TD;POWER+;Cons. 30.000 - 40.000 kW;;;856,00 €;727,60 €;684,80 €;616,32 €;68,48 €;547,84 €;136,96 €;342,40 €;342,40 €
PLENITUDE;3.0TD;POWER+;Cons. 40.000 - 50.000 kW;;;956,00 €;812,60 €;764,80 €;688,32 €;76,48 €;611,84 €;152,96 €;382,40 €;382,40 €
PLENITUDE;3.0TD;POWER+;Cons. 50.000 - 70.000 kW;;;1.188,00 €;1.009,80 €;950,40 €;855,36 €;95,04 €;760,32 €;190,08 €;475,20 €;475,20 €
PLENITUDE;3.0TD;POWER+;Cons. 70.000 - 100.000 kW;;;1.674,00 €;1.422,90 €;1.339,20 €;1.205,28 €;133,92 €;1.071,36 €;267,84 €;669,60 €;669,60 €
PLENITUDE;3.0TD;POWER+;Cons. 100.000 - 150.000kW;;;2.601,00 €;2.210,85 €;2.080,80 €;1.872,72 €;208,08 €;1.664,64 €;416,16 €;1.040,40 €;1.040,40 €
PLENITUDE;3.0TD;POWER+;Cons. 150.000 - 200.000 kW;;;3.709,00 €;3.152,65 €;2.967,20 €;2.670,48 €;296,72 €;2.373,76 €;593,44 €;1.483,60 €;1.483,60 €
PLENITUDE;3.0TD;POWER+;Cons. 200.000 - 300.000 kW;;;5.187,00 €;4.408,95 €;4.149,60 €;3.734,64 €;414,96 €;3.319,68 €;829,92 €;2.074,80 €;2.074,80 €
PLENITUDE;3.0TD;POWER+;Cons. 300.000 - 400.000 kW;;;7.390,00 €;6.281,50 €;5.912,00 €;5.320,80 €;591,20 €;4.729,60 €;1.182,40 €;2.956,00 €;2.956,00 €
PLENITUDE;3.0TD;POWER+;Cons. 400.000 - 500.000 kW;;;8.839,00 €;7.513,15 €;7.071,20 €;6.364,08 €;707,12 €;5.656,96 €;1.414,24 €;3.535,60 €;3.535,60 €
PLENITUDE;3.0TD;POWER+;Cons. 500.000 - 700.000 kW;;;11.737,00 €;9.976,45 €;9.389,60 €;8.450,64 €;938,96 €;7.511,68 €;1.877,92 €;4.694,80 €;4.694,80 €
PLENITUDE;3.0TD;POWER+;Cons. 700.000 - 1.200.000 kW;;;17.533,00 €;14.903,05 €;14.026,40 €;12.623,76 €;1.402,64 €;11.221,12 €;2.805,28 €;7.013,20 €;7.013,20 €
PLENITUDE;3.0TD;POWER+;Cons. > 1.200.000 kW;;;26.807,00 €;22.785,95 €;21.445,60 €;19.301,04 €;2.144,56 €;17.156,48 €;4.289,12 €;10.722,80 €;10.722,80 €
PLENITUDE;3.0TD;ENERGY+;Cons. 0 - 1.000 kW;;;189,00 €;160,65 €;151,20 €;136,08 €;15,12 €;120,96 €;30,24 €;75,60 €;75,60 €
PLENITUDE;3.0TD;ENERGY+;Cons. 1.000 - 2.000 kW;;;196,00 €;166,60 €;156,80 €;141,12 €;15,68 €;125,44 €;31,36 €;78,40 €;78,40 €
PLENITUDE;3.0TD;ENERGY+;Cons. 2.000 - 5.000 kW;;;203,00 €;172,55 €;162,40 €;146,16 €;16,24 €;129,92 €;32,48 €;81,20 €;81,20 €
PLENITUDE;3.0TD;ENERGY+;Cons. 5.000 - 10.000 kW;;;316,00 €;268,60 €;252,80 €;227,52 €;25,28 €;202,24 €;50,56 €;126,40 €;126,40 €
PLENITUDE;3.0TD;ENERGY+;Cons. 10.000 - 20.000 kW;;;508,00 €;431,80 €;406,40 €;365,76 €;40,64 €;325,12 €;81,28 €;203,20 €;203,20 €
PLENITUDE;3.0TD;ENERGY+;Cons. 20.000 - 30.000 kW;;;782,00 €;664,70 €;625,60 €;563,04 €;62,56 €;500,48 €;125,12 €;312,80 €;312,80 €
PLENITUDE;3.0TD;ENERGY+;Cons. 30.000 - 40.000 kW;;;856,00 €;727,60 €;684,80 €;616,32 €;68,48 €;547,84 €;136,96 €;342,40 €;342,40 €
PLENITUDE;3.0TD;ENERGY+;Cons. 40.000 - 50.000 kW;;;956,00 €;812,60 €;764,80 €;688,32 €;76,48 €;611,84 €;152,96 €;382,40 €;382,40 €
PLENITUDE;3.0TD;ENERGY+;Cons. 50.000 - 70.000 kW;;;1.188,00 €;1.009,80 €;950,40 €;855,36 €;95,04 €;760,32 €;190,08 €;475,20 €;475,20 €
PLENITUDE;3.0TD;ENERGY+;Cons. 70.000 - 100.000 kW;;;1.674,00 €;1.422,90 €;1.339,20 €;1.205,28 €;133,92 €;1.071,36 €;267,84 €;669,60 €;669,60 €
PLENITUDE;3.0TD;ENERGY+;Cons. 100.000 - 150.000kW;;;2.601,00 €;2.210,85 €;2.080,80 €;1.872,72 €;208,08 €;1.664,64 €;416,16 €;1.040,40 €;1.040,40 €
PLENITUDE;3.0TD;ENERGY+;Cons. 150.000 - 200.000 kW;;;3.709,00 €;3.152,65 €;2.967,20 €;2.670,48 €;296,72 €;2.373,76 €;593,44 €;1.483,60 €;1.483,60 €
PLENITUDE;3.0TD;ENERGY+;Cons. 200.000 - 300.000 kW;;;5.187,00 €;4.408,95 €;4.149,60 €;3.734,64 €;414,96 €;3.319,68 €;829,92 €;2.074,80 €;2.074,80 €
PLENITUDE;3.0TD;ENERGY+;Cons. 300.000 - 400.000 kW;;;7.390,00 €;6.281,50 €;5.912,00 €;5.320,80 €;591,20 €;4.729,60 €;1.182,40 €;2.956,00 €;2.956,00 €
PLENITUDE;3.0TD;ENERGY+;Cons. 400.000 - 500.000 kW;;;8.839,00 €;7.513,15 €;7.071,20 €;6.364,08 €;707,12 €;5.656,96 €;1.414,24 €;3.535,60 €;3.535,60 €
PLENITUDE;3.0TD;ENERGY+;Cons. 500.000 - 700.000 kW;;;11.737,00 €;9.976,45 €;9.389,60 €;8.450,64 €;938,96 €;7.511,68 €;1.877,92 €;4.694,80 €;4.694,80 €
PLENITUDE;3.0TD;ENERGY+;Cons. 700.000 - 1.200.000 kW;;;17.533,00 €;14.903,05 €;14.026,40 €;12.623,76 €;1.402,64 €;11.221,12 €;2.805,28 €;7.013,20 €;7.013,20 €
PLENITUDE;3.0TD;ENERGY+;Cons. > 1.200.000 kW;;;26.807,00 €;22.785,95 €;21.445,60 €;19.301,04 €;2.144,56 €;17.156,48 €;4.289,12 €;10.722,80 €;10.722,80 €
PLENITUDE;3.0TD;POWER;Cons. 0 - 1.000 kW;;;83,00 €;70,55 €;66,40 €;59,76 €;6,64 €;53,12 €;13,28 €;33,20 €;33,20 €
PLENITUDE;3.0TD;POWER;Cons. 1.000 - 2.000 kW;;;100,00 €;85,00 €;80,00 €;72,00 €;8,00 €;64,00 €;16,00 €;40,00 €;40,00 €
PLENITUDE;3.0TD;POWER;Cons. 2.000 - 5.000 kW;;;120,00 €;102,00 €;96,00 €;86,40 €;9,60 €;76,80 €;19,20 €;48,00 €;48,00 €
PLENITUDE;3.0TD;POWER;Cons. 5.000 - 10.000 kW;;;158,00 €;134,30 €;126,40 €;113,76 €;12,64 €;101,12 €;25,28 €;63,20 €;63,20 €
PLENITUDE;3.0TD;POWER;Cons. 10.000 - 20.000 kW;;;236,00 €;200,60 €;188,80 €;169,92 €;18,88 €;151,04 €;37,76 €;94,40 €;94,40 €
PLENITUDE;3.0TD;POWER;Cons. 20.000 - 30.000 kW;;;362,00 €;307,70 €;289,60 €;260,64 €;28,96 €;231,68 €;57,92 €;144,80 €;144,80 €
PLENITUDE;3.0TD;POWER;Cons. 30.000 - 40.000 kW;;;472,00 €;401,20 €;377,60 €;339,84 €;37,76 €;302,08 €;75,52 €;188,80 €;188,80 €
PLENITUDE;3.0TD;POWER;Cons. 40.000 - 50.000 kW;;;592,00 €;503,20 €;473,60 €;426,24 €;47,36 €;378,88 €;94,72 €;236,80 €;236,80 €
PLENITUDE;3.0TD;POWER;Cons. 50.000 - 70.000 kW;;;719,00 €;611,15 €;575,20 €;517,68 €;57,52 €;460,16 €;115,04 €;287,60 €;287,60 €
PLENITUDE;3.0TD;POWER;Cons. 70.000 - 100.000 kW;;;984,00 €;836,40 €;787,20 €;708,48 €;78,72 €;629,76 €;157,44 €;393,60 €;393,60 €
PLENITUDE;3.0TD;POWER;Cons. 100.000 - 150.000kW;;;1.153,00 €;980,05 €;922,40 €;830,16 €;92,24 €;737,92 €;184,48 €;461,20 €;461,20 €
PLENITUDE;3.0TD;POWER;Cons. 150.000 - 200.000 kW;;;1.642,00 €;1.395,70 €;1.313,60 €;1.182,24 €;131,36 €;1.050,88 €;262,72 €;656,80 €;656,80 €
PLENITUDE;3.0TD;POWER;Cons. 200.000 - 300.000 kW;;;2.294,00 €;1.949,90 €;1.835,20 €;1.651,68 €;183,52 €;1.468,16 €;367,04 €;917,60 €;917,60 €
PLENITUDE;3.0TD;POWER;Cons. 300.000 - 400.000 kW;;;3.284,00 €;2.791,40 €;2.627,20 €;2.364,48 €;262,72 €;2.101,76 €;525,44 €;1.313,60 €;1.313,60 €
PLENITUDE;3.0TD;POWER;Cons. 400.000 - 500.000 kW;;;4.311,00 €;3.664,35 €;3.448,80 €;3.103,92 €;344,88 €;2.759,04 €;689,76 €;1.724,40 €;1.724,40 €
PLENITUDE;3.0TD;POWER;Cons. 500.000 - 700.000 kW;;;5.675,00 €;4.823,75 €;4.540,00 €;4.086,00 €;454,00 €;3.632,00 €;908,00 €;2.270,00 €;2.270,00 €
PLENITUDE;3.0TD;POWER;Cons. 700.000 - 1.200.000 kW;;;7.970,00 €;6.774,50 €;6.376,00 €;5.738,40 €;637,60 €;5.100,80 €;1.275,20 €;3.188,00 €;3.188,00 €
PLENITUDE;3.0TD;POWER;Cons. > 1.200.000 kW;;;13.886,00 €;11.803,10 €;11.108,80 €;9.997,92 €;1.110,88 €;8.887,04 €;2.221,76 €;5.554,40 €;5.554,40 €
PLENITUDE;3.0TD;ENERGY;Cons. 0 - 1.000 kW;;;83,00 €;70,55 €;66,40 €;59,76 €;6,64 €;53,12 €;13,28 €;33,20 €;33,20 €
PLENITUDE;3.0TD;ENERGY;Cons. 1.000 - 2.000 kW;;;100,00 €;85,00 €;80,00 €;72,00 €;8,00 €;64,00 €;16,00 €;40,00 €;40,00 €
PLENITUDE;3.0TD;ENERGY;Cons. 2.000 - 5.000 kW;;;120,00 €;102,00 €;96,00 €;86,40 €;9,60 €;76,80 €;19,20 €;48,00 €;48,00 €
PLENITUDE;3.0TD;ENERGY;Cons. 5.000 - 10.000 kW;;;158,00 €;134,30 €;126,40 €;113,76 €;12,64 €;101,12 €;25,28 €;63,20 €;63,20 €
PLENITUDE;3.0TD;ENERGY;Cons. 10.000 - 20.000 kW;;;236,00 €;200,60 €;188,80 €;169,92 €;18,88 €;151,04 €;37,76 €;94,40 €;94,40 €
PLENITUDE;3.0TD;ENERGY;Cons. 20.000 - 30.000 kW;;;362,00 €;307,70 €;289,60 €;260,64 €;28,96 €;231,68 €;57,92 €;144,80 €;144,80 €
PLENITUDE;3.0TD;ENERGY;Cons. 30.000 - 40.000 kW;;;472,00 €;401,20 €;377,60 €;339,84 €;37,76 €;302,08 €;75,52 €;188,80 €;188,80 €
PLENITUDE;3.0TD;ENERGY;Cons. 40.000 - 50.000 kW;;;592,00 €;503,20 €;473,60 €;426,24 €;47,36 €;378,88 €;94,72 €;236,80 €;236,80 €
PLENITUDE;3.0TD;ENERGY;Cons. 50.000 - 70.000 kW;;;719,00 €;611,15 €;575,20 €;517,68 €;57,52 €;460,16 €;115,04 €;287,60 €;287,60 €
PLENITUDE;3.0TD;ENERGY;Cons. 70.000 - 100.000 kW;;;984,00 €;836,40 €;787,20 €;708,48 €;78,72 €;629,76 €;157,44 €;393,60 €;393,60 €
PLENITUDE;3.0TD;ENERGY;Cons. 100.000 - 150.000kW;;;1.153,00 €;980,05 €;922,40 €;830,16 €;92,24 €;737,92 €;184,48 €;461,20 €;461,20 €
PLENITUDE;3.0TD;ENERGY;Cons. 150.000 - 200.000 kW;;;1.642,00 €;1.395,70 €;1.313,60 €;1.182,24 €;131,36 €;1.050,88 €;262,72 €;656,80 €;656,80 €
PLENITUDE;3.0TD;ENERGY;Cons. 200.000 - 300.000 kW;;;2.294,00 €;1.949,90 €;1.835,20 €;1.651,68 €;183,52 €;1.468,16 €;367,04 €;917,60 €;917,60 €
PLENITUDE;3.0TD;ENERGY;Cons. 300.000 - 400.000 kW;;;3.284,00 €;2.791,40 €;2.627,20 €;2.364,48 €;262,72 €;2.101,76 €;525,44 €;1.313,60 €;1.313,60 €
PLENITUDE;3.0TD;ENERGY;Cons. 400.000 - 500.000 kW;;;4.311,00 €;3.664,35 €;3.448,80 €;3.103,92 €;344,88 €;2.759,04 €;689,76 €;1.724,40 €;1.724,40 €
PLENITUDE;3.0TD;ENERGY;Cons. 500.000 - 700.000 kW;;;5.675,00 €;4.823,75 €;4.540,00 €;4.086,00 €;454,00 €;3.632,00 €;908,00 €;2.270,00 €;2.270,00 €
PLENITUDE;3.0TD;ENERGY;Cons. 700.000 - 1.200.000 kW;;;7.970,00 €;6.774,50 €;6.376,00 €;5.738,40 €;637,60 €;5.100,80 €;1.275,20 €;3.188,00 €;3.188,00 €
PLENITUDE;3.0TD;ENERGY;Cons. > 1.200.000 kW;;;13.886,00 €;11.803,10 €;11.108,80 €;9.997,92 €;1.110,88 €;8.887,04 €;2.221,76 €;5.554,40 €;5.554,40 €
PLENITUDE;3.0TD;POWER+ GREEN;Cons. 0 - 1.000 kW;;;189,00 €;160,65 €;151,20 €;136,08 €;15,12 €;120,96 €;30,24 €;75,60 €;75,60 €
PLENITUDE;3.0TD;POWER+ GREEN;Cons. 1.000 - 2.000 kW;;;196,00 €;166,60 €;156,80 €;141,12 €;15,68 €;125,44 €;31,36 €;78,40 €;78,40 €
PLENITUDE;3.0TD;POWER+ GREEN;Cons. 2.000 - 5.000 kW;;;203,00 €;172,55 €;162,40 €;146,16 €;16,24 €;129,92 €;32,48 €;81,20 €;81,20 €
PLENITUDE;3.0TD;POWER+ GREEN;Cons. 5.000 - 10.000 kW;;;316,00 €;268,60 €;252,80 €;227,52 €;25,28 €;202,24 €;50,56 €;126,40 €;126,40 €
PLENITUDE;3.0TD;POWER+ GREEN;Cons. 10.000 - 20.000 kW;;;508,00 €;431,80 €;406,40 €;365,76 €;40,64 €;325,12 €;81,28 €;203,20 €;203,20 €
PLENITUDE;3.0TD;POWER+ GREEN;Cons. 20.000 - 30.000 kW;;;782,00 €;664,70 €;625,60 €;563,04 €;62,56 €;500,48 €;125,12 €;312,80 €;312,80 €
PLENITUDE;3.0TD;POWER+ GREEN;Cons. 30.000 - 40.000 kW;;;856,00 €;727,60 €;684,80 €;616,32 €;68,48 €;547,84 €;136,96 €;342,40 €;342,40 €
PLENITUDE;3.0TD;POWER+ GREEN;Cons. 40.000 - 50.000 kW;;;956,00 €;812,60 €;764,80 €;688,32 €;76,48 €;611,84 €;152,96 €;382,40 €;382,40 €
PLENITUDE;3.0TD;POWER+ GREEN;Cons. 50.000 - 70.000 kW;;;1.188,00 €;1.009,80 €;950,40 €;855,36 €;95,04 €;760,32 €;190,08 €;475,20 €;475,20 €
PLENITUDE;3.0TD;POWER+ GREEN;Cons. 70.000 - 100.000 kW;;;1.674,00 €;1.422,90 €;1.339,20 €;1.205,28 €;133,92 €;1.071,36 €;267,84 €;669,60 €;669,60 €
PLENITUDE;3.0TD;POWER+ GREEN;Cons. 100.000 - 150.000kW;;;2.601,00 €;2.210,85 €;2.080,80 €;1.872,72 €;208,08 €;1.664,64 €;416,16 €;1.040,40 €;1.040,40 €
PLENITUDE;3.0TD;POWER+ GREEN;Cons. 150.000 - 200.000 kW;;;3.709,00 €;3.152,65 €;2.967,20 €;2.670,48 €;296,72 €;2.373,76 €;593,44 €;1.483,60 €;1.483,60 €
PLENITUDE;3.0TD;POWER+ GREEN;Cons. 200.000 - 300.000 kW;;;5.187,00 €;4.408,95 €;4.149,60 €;3.734,64 €;414,96 €;3.319,68 €;829,92 €;2.074,80 €;2.074,80 €
PLENITUDE;3.0TD;POWER+ GREEN;Cons. 300.000 - 400.000 kW;;;7.390,00 €;6.281,50 €;5.912,00 €;5.320,80 €;591,20 €;4.729,60 €;1.182,40 €;2.956,00 €;2.956,00 €
PLENITUDE;3.0TD;POWER+ GREEN;Cons. 400.000 - 500.000 kW;;;8.839,00 €;7.513,15 €;7.071,20 €;6.364,08 €;707,12 €;5.656,96 €;1.414,24 €;3.535,60 €;3.535,60 €
PLENITUDE;3.0TD;POWER+ GREEN;Cons. 500.000 - 700.000 kW;;;11.737,00 €;9.976,45 €;9.389,60 €;8.450,64 €;938,96 €;7.511,68 €;1.877,92 €;4.694,80 €;4.694,80 €
PLENITUDE;3.0TD;POWER+ GREEN;Cons. 700.000 - 1.200.000 kW;;;17.533,00 €;14.903,05 €;14.026,40 €;12.623,76 €;1.402,64 €;11.221,12 €;2.805,28 €;7.013,20 €;7.013,20 €
PLENITUDE;3.0TD;POWER+ GREEN;Cons. > 1.200.000 kW;;;26.807,00 €;22.785,95 €;21.445,60 €;19.301,04 €;2.144,56 €;17.156,48 €;4.289,12 €;10.722,80 €;10.722,80 €
PLENITUDE;3.0TD;ENERGY+ GREEN;Cons. 0 - 1.000 kW;;;189,00 €;160,65 €;151,20 €;136,08 €;15,12 €;120,96 €;30,24 €;75,60 €;75,60 €
PLENITUDE;3.0TD;ENERGY+ GREEN;Cons. 1.000 - 2.000 kW;;;196,00 €;166,60 €;156,80 €;141,12 €;15,68 €;125,44 €;31,36 €;78,40 €;78,40 €
PLENITUDE;3.0TD;ENERGY+ GREEN;Cons. 2.000 - 5.000 kW;;;203,00 €;172,55 €;162,40 €;146,16 €;16,24 €;129,92 €;32,48 €;81,20 €;81,20 €
PLENITUDE;3.0TD;ENERGY+ GREEN;Cons. 5.000 - 10.000 kW;;;316,00 €;268,60 €;252,80 €;227,52 €;25,28 €;202,24 €;50,56 €;126,40 €;126,40 €
PLENITUDE;3.0TD;ENERGY+ GREEN;Cons. 10.000 - 20.000 kW;;;508,00 €;431,80 €;406,40 €;365,76 €;40,64 €;325,12 €;81,28 €;203,20 €;203,20 €
PLENITUDE;3.0TD;ENERGY+ GREEN;Cons. 20.000 - 30.000 kW;;;782,00 €;664,70 €;625,60 €;563,04 €;62,56 €;500,48 €;125,12 €;312,80 €;312,80 €
PLENITUDE;3.0TD;ENERGY+ GREEN;Cons. 30.000 - 40.000 kW;;;856,00 €;727,60 €;684,80 €;616,32 €;68,48 €;547,84 €;136,96 €;342,40 €;342,40 €
PLENITUDE;3.0TD;ENERGY+ GREEN;Cons. 40.000 - 50.000 kW;;;956,00 €;812,60 €;764,80 €;688,32 €;76,48 €;611,84 €;152,96 €;382,40 €;382,40 €
PLENITUDE;3.0TD;ENERGY+ GREEN;Cons. 50.000 - 70.000 kW;;;1.188,00 €;1.009,80 €;950,40 €;855,36 €;95,04 €;760,32 €;190,08 €;475,20 €;475,20 €
PLENITUDE;3.0TD;ENERGY+ GREEN;Cons. 70.000 - 100.000 kW;;;1.674,00 €;1.422,90 €;1.339,20 €;1.205,28 €;133,92 €;1.071,36 €;267,84 €;669,60 €;669,60 €
PLENITUDE;3.0TD;ENERGY+ GREEN;Cons. 100.000 - 150.000kW;;;2.601,00 €;2.210,85 €;2.080,80 €;1.872,72 €;208,08 €;1.664,64 €;416,16 €;1.040,40 €;1.040,40 €
PLENITUDE;3.0TD;ENERGY+ GREEN;Cons. 150.000 - 200.000 kW;;;3.709,00 €;3.152,65 €;2.967,20 €;2.670,48 €;296,72 €;2.373,76 €;593,44 €;1.483,60 €;1.483,60 €
PLENITUDE;3.0TD;ENERGY+ GREEN;Cons. 200.000 - 300.000 kW;;;5.187,00 €;4.408,95 €;4.149,60 €;3.734,64 €;414,96 €;3.319,68 €;829,92 €;2.074,80 €;2.074,80 €
PLENITUDE;3.0TD;ENERGY+ GREEN;Cons. 300.000 - 400.000 kW;;;7.390,00 €;6.281,50 €;5.912,00 €;5.320,80 €;591,20 €;4.729,60 €;1.182,40 €;2.956,00 €;2.956,00 €
PLENITUDE;3.0TD;ENERGY+ GREEN;Cons. 400.000 - 500.000 kW;;;8.839,00 €;7.513,15 €;7.071,20 €;6.364,08 €;707,12 €;5.656,96 €;1.414,24 €;3.535,60 €;3.535,60 €
PLENITUDE;3.0TD;ENERGY+ GREEN;Cons. 500.000 - 700.000 kW;;;11.737,00 €;9.976,45 €;9.389,60 €;8.450,64 €;938,96 €;7.511,68 €;1.877,92 €;4.694,80 €;4.694,80 €
PLENITUDE;3.0TD;ENERGY+ GREEN;Cons. 700.000 - 1.200.000 kW;;;17.533,00 €;14.903,05 €;14.026,40 €;12.623,76 €;1.402,64 €;11.221,12 €;2.805,28 €;7.013,20 €;7.013,20 €
PLENITUDE;3.0TD;ENERGY+ GREEN;Cons. > 1.200.000 kW;;;26.807,00 €;22.785,95 €;21.445,60 €;19.301,04 €;2.144,56 €;17.156,48 €;4.289,12 €;10.722,80 €;10.722,80 €
PLENITUDE;3.0TD;POWER GREEN;Cons. 0 - 1.000 kW;;;83,00 €;70,55 €;66,40 €;59,76 €;6,64 €;53,12 €;13,28 €;33,20 €;33,20 €
PLENITUDE;3.0TD;POWER GREEN;Cons. 1.000 - 2.000 kW;;;100,00 €;85,00 €;80,00 €;72,00 €;8,00 €;64,00 €;16,00 €;40,00 €;40,00 €
PLENITUDE;3.0TD;POWER GREEN;Cons. 2.000 - 5.000 kW;;;120,00 €;102,00 €;96,00 €;86,40 €;9,60 €;76,80 €;19,20 €;48,00 €;48,00 €
